TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210106120000,0.0,77.84693,100810.81,100813.12,301.09906,25164.54,1.0646572,0.3474636,1.095808,0.24001312
20210106130000,0.0,78.24424,100900.94,100907.12,301.1494,25083.076,1.6626606,0.10881424,1.6407032,0.07422638
20210106140000,0.046875,77.817444,100964.56,100968.74,301.19525,25166.824,0.71713066,1.093195,0.72682667,1.0105848
20210106150000,0.0,77.6875,101010.19,101024.07,301.28253,25203.195,0.953681,1.1430264,0.9620304,1.0405359
20210106160000,0.0,77.9595,101052.81,101062.14,301.3305,25131.424,1.1638365,1.2715607,1.0757408,1.1546631
20210106170000,0.09375,78.05557,101077.69,101086.77,301.35913,25103.146,1.5454378,0.87098503,1.474576,0.73869133
20210106180000,2.859375,79.853325,101062.81,101067.0,300.73703,24676.701,2.839838,2.188675,2.7100973,2.0641785
20210106190000,0.0,79.33753,100997.44,101006.02,300.79086,24812.367,1.9138393,2.8776684,1.8590269,2.7520943
20210106200000,1.296875,80.25728,100925.56,100926.34,300.5598,24604.6,1.5773554,3.4577255,1.4973068,3.3245296
20210106210000,0.25,80.16772,100843.39,100850.0,300.46045,24622.068,0.88529396,4.161516,0.8905859,4.0397835
20210106220000,0.0,80.63777,100840.89,100836.0,300.5091,24488.52,0.046967506,4.893982,0.025662422,4.705612
20210106230000,0.0,80.70688,100820.14,100822.29,300.59924,24452.143,0.62885284,5.693239,0.66280556,5.395752
20210107000000,0.0,80.86573,100792.266,100801.07,300.79376,24444.0,1.1534328,6.5189342,1.1610327,6.1896973
20210107010000,0.0,81.14374,100808.17,100796.484,300.77863,24363.324,2.360876,7.9394207,2.2453623,7.423918
20210107020000,0.0,79.6008,100810.05,100819.484,300.84125,24748.0,3.0795307,7.597582,2.8346376,7.006626
20210107030000,0.0,79.59007,100932.67,100936.0,300.77307,24764.215,1.74263,5.158947,1.6101675,4.8498325
20210107040000,0.0,78.39383,100960.17,100962.51,300.7898,25037.059,0.5602579,3.0983524,0.52254295,2.9440117
20210107050000,0.0,77.194435,100931.55,100945.15,300.8064,25300.0,0.13362598,1.1585102,0.14179039,1.1092358
20210107060000,0.0,78.1342,100832.42,100838.0,300.61322,25091.0,3.0659695,2.129118,2.9353466,2.0453224
20210107070000,0.0,79.11426,100728.766,100730.01,300.8526,24876.0,2.3704472,5.050453,2.2174253,4.7644672
20210107080000,0.078125,79.66085,100623.31,100618.32,301.0473,24745.781,1.8761415,6.9288387,1.7087135,6.474972
20210107090000,0.3125,80.47461,100554.81,100546.59,301.12775,24545.51,2.85351,7.200001,2.5515423,6.727865
20210107100000,0.1484375,81.17876,100546.94,100540.63,301.22443,24344.94,4.566038,6.885908,4.186307,6.3825207
20210107110000,0.046875,81.1438,100578.65,100580.63,301.3759,24353.031,5.686845,6.57345,5.1619644,6.023575
20210107120000,0.0,79.629616,100580.15,100595.0,301.6258,24738.09,7.163824,6.747307,6.3786087,6.1497383
20210107130000,0.0,78.71665,100651.02,100663.96,301.72168,24967.719,8.129528,6.2570915,7.24302,5.6770554
20210107140000,0.0,79.87107,100753.52,100761.5,301.67743,24685.035,8.847044,5.1985264,7.883525,4.6633415
20210107150000,0.0,80.231346,100798.06,100798.375,301.6295,24612.035,8.87243,4.3810406,7.9905806,4.0065384
20210107160000,0.0,80.74719,100833.27,100832.516,301.5145,24449.535,8.807537,3.8854275,7.9061613,3.4934406
20210107170000,0.0,81.421844,100825.9,100827.13,301.4668,24290.217,8.656602,3.26186,7.8396473,3.0110207
20210107180000,0.0,80.37799,100813.15,100811.99,301.24213,24569.48,7.661772,3.1865826,7.062437,2.9641037
20210107190000,0.125,80.163574,100752.65,100746.63,301.2046,24623.85,7.2286844,3.2740612,6.647319,3.0907745
20210107200000,0.71875,79.35304,100710.77,100710.0,301.15613,24811.795,6.5558853,3.2977428,6.007036,3.1080742
20210107210000,1.421875,78.62455,100664.02,100663.945,301.1368,24994.287,5.4214087,2.532793,5.0490026,2.414341
20210107220000,3.859375,78.16657,100631.65,100625.76,300.9581,25099.475,4.3011074,2.642437,3.971157,2.4880676
20210107230000,4.71875,79.07835,100649.77,100656.06,300.84222,24882.129,3.7388163,2.0736465,3.5119686,2.0160046
20210108000000,2.84375,78.88616,100680.27,100690.95,301.03113,24927.28,4.3893976,3.087408,4.057707,2.947132
20210108010000,2.65625,78.780685,100751.9,100758.22,301.13742,24956.0,4.348688,3.061201,3.9732761,2.9051228
20210108020000,6.328125,78.62439,100883.77,100893.555,300.97223,24993.717,4.2813616,2.9418526,3.9591894,2.759529
20210108030000,0.8125,77.71547,100974.234,100974.445,301.1538,25182.0,3.6393242,3.0198135,3.3968792,2.9156132
20210108040000,1.25,77.52158,100966.15,100974.16,301.17346,25221.227,2.92739,3.0733814,2.7211437,2.9285088
20210108050000,0.171875,78.33736,100925.15,100922.63,301.16818,25044.398,3.1073532,3.1331005,2.888938,2.964302
20210108060000,0.6875,73.92161,100881.734,100873.8,301.4156,25919.0,2.504119,0.5038166,2.326498,0.40564346
20210108070000,0.0,74.48967,100761.4,100769.664,301.40366,25815.0,2.9236193,1.1804104,2.7205057,1.0510044
20210108080000,0.0,75.772095,100672.14,100663.0,301.28418,25590.967,3.209999,1.2519627,3.0381393,1.2202778
20210108090000,0.140625,77.25964,100598.516,100592.99,301.2114,25273.646,3.810112,1.5722961,3.6446066,1.5084724
20210108100000,0.8828125,77.356766,100563.77,100571.28,301.10242,25276.826,3.744709,1.4864254,3.5803642,1.4329319
20210108110000,0.375,77.51697,100587.766,100579.14,301.09918,25234.574,3.7021713,1.4784985,3.5109596,1.4579239
20210108120000,0.53125,76.453384,100588.11,100602.336,301.43713,25457.463,3.8191376,0.84758186,3.5863,0.83195686
20210108130000,1.34375,76.70429,100727.15,100723.0,301.35052,25389.754,4.211014,0.8387718,3.9625502,0.7839012
20210108140000,0.9375,76.90442,100824.69,100822.4,301.4198,25364.883,4.4444485,0.9611244,4.1844225,0.87646675
20210108150000,0.9375,76.781425,100869.64,100871.195,301.4217,25391.7,3.504528,1.4186668,3.2521515,1.3138123
20210108160000,1.59375,77.41212,100950.14,100949.03,301.26056,25268.527,3.5215683,1.440115,3.3262892,1.3489857
20210108170000,0.8125,78.32364,100921.89,100932.89,301.22455,25055.523,3.8077755,1.4759388,3.6167955,1.3541069
20210108180000,3.234375,79.251175,100876.766,100874.914,300.7665,24838.572,4.6017494,1.8240204,4.351287,1.6945515
20210108190000,1.34375,78.76622,100823.39,100823.58,300.76843,24963.0,4.902607,1.7617283,4.6021566,1.6312237
20210108200000,0.90625,77.38652,100783.266,100783.42,300.88803,25249.809,4.481165,2.1417732,4.237962,2.016758
20210108210000,0.390625,77.157555,100713.266,100705.914,300.9817,25307.754,5.25307,2.6811695,4.914715,2.6040344
20210108220000,0.03125,77.14782,100673.64,100677.18,301.03986,25314.225,5.3977413,2.7391052,5.0982265,2.57333
20210108230000,0.015625,76.744865,100701.516,100704.35,301.11047,25390.162,5.101177,2.951048,4.7712326,2.82026
20210109000000,0.0,77.17195,100698.13,100689.65,301.1304,25319.781,4.223733,3.6467838,4.0011272,3.5045586
20210109010000,0.0625,77.26946,100751.39,100740.71,301.22943,25274.0,5.1237326,3.3645592,4.778717,3.186922
20210109020000,0.0,77.04989,100846.64,100840.4,301.31503,25324.137,4.9018955,3.1841354,4.601284,2.954854
20210109030000,0.0,76.832726,100938.64,100932.03,301.39398,25365.443,4.5975733,2.8487606,4.3383017,2.6486387
20210109040000,0.0,76.98312,100976.766,100965.0,301.41772,25345.979,4.2454863,2.7178097,4.0100384,2.575821
20210109050000,0.0,77.12024,100957.266,100951.0,301.34018,25309.0,3.9023123,2.287857,3.7257118,2.102932
20210109060000,0.0,76.025375,100888.64,100888.79,301.33182,25532.84,4.463114,2.149891,4.205373,2.0331821
20210109070000,0.0,76.67792,100829.64,100822.016,301.1986,25390.955,4.8054695,1.7689133,4.5473747,1.6685495
20210109080000,0.0,77.37441,100723.89,100717.89,301.1347,25250.016,4.9532127,2.123783,4.655463,1.9971008
20210109090000,0.0,77.75516,100632.39,100631.8,301.22052,25169.361,5.7082844,2.4960194,5.3195305,2.3441486
20210109100000,0.0,77.54023,100623.766,100623.35,301.37756,25223.363,6.798662,2.7527485,6.2483025,2.6068583
20210109110000,0.0,78.65764,100661.516,100659.87,301.34204,24977.045,7.4431553,2.9526749,6.8213015,2.7695293
20210109120000,0.1875,79.277145,100703.17,100714.13,301.19983,24807.545,4.5680866,1.1083069,4.2887506,1.0949993
20210109130000,0.546875,79.35394,100772.42,100783.24,301.2112,24819.871,4.4733467,1.1645317,4.2022276,1.1986151
20210109140000,0.140625,80.10979,100877.766,100877.36,301.3167,24629.305,4.9019775,1.5550938,4.6119137,1.497798
20210109150000,1.25,79.68282,100908.89,100907.15,301.4771,24723.266,4.690529,1.2438278,4.3665447,1.2433586
20210109160000,0.34375,79.01216,100956.36,100948.69,301.71854,24899.996,4.569294,0.5994091,4.295307,0.58800316
20210109170000,1.046875,79.09531,100920.234,100922.81,301.6831,24868.203,4.30509,0.20139503,4.0448704,0.21412086
20210109180000,0.546875,79.60641,100936.14,100946.43,301.04102,24762.062,2.556919,0.99796486,2.4084558,0.979805
20210109190000,0.109375,78.56439,100899.016,100899.16,301.05118,24988.09,1.4986744,1.5781364,1.4508905,1.574604
20210109200000,0.0,77.56579,100863.234,100852.17,300.9972,25212.953,0.630455,1.6960659,0.58678913,1.650217
20210109210000,0.0,76.77136,100807.11,100797.0,300.96454,25400.246,0.04535675,1.2181664,0.10531902,1.21628
20210109220000,0.0,76.81335,100784.86,100774.375,300.91876,25383.912,0.51120186,1.052103,0.50574875,0.99588585
20210109230000,0.75,77.52268,100782.31,100776.26,300.8437,25240.0,0.37423706,0.75644493,0.38898182,0.7055588
20210110000000,0.9375,78.55966,100718.81,100714.11,300.81454,25007.0,0.3148861,1.2788067,0.3044243,1.2611666
20210110010000,0.0,78.79804,100784.31,100782.336,300.89877,24956.025,0.7929077,1.5378628,0.70767975,1.5058804
20210110020000,0.265625,78.84548,100900.94,100895.53,300.9804,24933.0,0.63988113,1.9331169,0.641346,1.8751135
20210110030000,0.15625,78.51007,100977.19,100986.41,301.1233,25014.0,1.2571468,1.4947014,1.1907291,1.4122105
20210110040000,0.0,78.57457,101034.94,101036.54,301.23724,24998.332,1.6928139,0.79340553,1.6378412,0.77453995
20210110050000,0.125,79.21012,101053.016,101045.0,301.26178,24853.86,1.8639202,1.2413349,1.73312,1.219533
20210110060000,0.984375,71.71932,101006.89,100998.25,301.79608,26262.295,0.0035686493,1.3269291,0.036981583,1.3055611
20210110070000,0.59375,72.168594,100887.3,100896.75,301.59192,26197.441,0.21907616,1.4960995,0.25665092,1.4618826
20210110080000,0.015625,72.123795,100772.17,100783.17,301.46362,26206.0,0.88897896,1.2574844,0.8918209,1.2574806
20210110090000,0.0,72.37521,100674.766,100683.81,301.3764,26166.406,0.53391266,1.7867928,0.5602169,1.745575
20210110100000,0.0,72.89726,100655.34,100652.61,301.36105,26084.215,0.13228226,2.534132,0.17454433,2.431343
20210110110000,0.0,72.078674,100678.34,100681.5,301.437,26217.0,0.043704987,2.6973133,0.014863968,2.5668201
