TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210106090000,0.0,78.18513,100796.06,100801.1,300.70312,25089.629,0.9305191,0.8283367,0.9315109,0.82892704
20210106100000,0.0,77.33827,100758.81,100769.164,300.7095,25266.887,0.1267147,0.19724083,0.12237549,0.19734764
20210106110000,0.0,77.78182,100790.44,100790.336,300.8022,25178.197,0.12701797,1.3759289,0.13135242,1.2947731
20210106120000,0.0,77.65943,100794.81,100805.12,301.1928,25196.54,0.4240322,0.9412136,0.47080803,0.9275131
20210106130000,0.03125,77.61924,100900.94,100903.12,301.2744,25203.076,1.4595356,0.62443924,1.4688282,0.5586014
20210106140000,0.015625,77.629944,100980.56,100976.74,301.32025,25214.824,1.3577557,0.70256996,1.3518267,0.69808483
20210106150000,0.03125,77.1875,101010.19,101014.07,301.43878,25299.195,0.12555599,1.6899014,0.16515541,1.6030359
20210106160000,0.0,77.397,101052.81,101062.14,301.4555,25259.424,1.1794615,1.3184357,1.2163658,1.2640381
20210106170000,0.0625,77.68057,101077.69,101084.77,301.48413,25199.146,1.3423128,1.32411,1.333951,1.1918163
20210106180000,2.84375,79.478325,101062.81,101067.0,300.76828,24796.701,3.292963,2.4543,3.1788473,2.3298035
20210106190000,0.0,78.83753,100997.44,101002.02,300.8846,24932.367,2.3044643,3.0026684,2.265277,2.8302193
20210106200000,0.0,79.50728,100909.56,100908.34,300.77856,24788.6,1.7336054,3.5514755,1.7160568,3.4339046
20210106210000,0.796875,80.66772,100843.39,100850.0,300.4917,24502.068,1.650919,4.770891,1.6405859,4.5710335
20210106220000,0.0,82.32527,100824.89,100834.0,300.41534,24024.52,0.5625925,5.706482,0.5055876,5.455612
20210106230000,0.0,82.45688,100820.14,100826.29,300.47424,23972.143,0.37114716,6.615114,0.36844444,6.286377
20210107000000,0.0,81.55323,100808.266,100807.07,300.60626,24236.0,0.23155785,6.8783092,0.23915768,6.5021973
20210107010000,0.0,81.14374,100824.17,100816.484,300.59113,24363.324,1.1108761,7.4706707,1.0422373,6.970793
20210107020000,0.0,79.9758,100826.05,100825.484,300.65375,24644.0,3.0951557,6.722582,2.8971376,6.272251
20210107030000,0.0,79.65257,100916.67,100922.0,300.71057,24724.215,3.11763,2.455822,2.8757925,2.3185825
20210107040000,0.0,79.20633,100944.17,100946.51,300.82104,24837.059,2.404008,0.79227257,2.178793,0.6888008
20210107050000,0.0,78.569435,100931.55,100933.15,301.02515,24972.0,0.678874,3.0602398,0.5613346,2.9454517
20210107060000,0.0078125,79.35295,100832.42,100832.0,300.80072,24811.0,2.7222195,3.957243,2.599409,3.7640724
20210107070000,0.0,80.17676,100712.766,100708.01,300.94635,24596.0,3.1048222,5.097328,2.8268003,4.8425922
20210107080000,0.0,79.1921,100591.31,100590.32,301.2973,24841.781,3.0011415,5.5850887,2.716526,5.2484093
20210107090000,0.0625,79.66211,100522.81,100526.59,301.50275,24737.51,3.60351,6.434376,3.1843548,6.040365
20210107100000,0.3671875,80.83501,100514.94,100524.63,301.41193,24448.94,5.581663,7.089033,5.045682,6.5856457
20210107110000,0.328125,81.5188,100562.65,100562.63,301.34464,24257.031,7.593095,6.88595,6.8182144,6.38295
20210107120000,0.015625,79.817116,100580.15,100587.0,301.5008,24690.09,9.648199,6.903557,8.472359,6.2903633
20210107130000,0.015625,80.0604,100651.02,100653.96,301.56543,24639.719,10.332653,5.7570915,9.08677,5.1770554
20210107140000,0.0,80.43357,100769.52,100767.5,301.58368,24557.035,10.753294,3.8704014,9.6804,3.4914665
20210107150000,0.0,80.356346,100798.06,100804.375,301.53574,24564.035,10.18493,2.7716656,9.193706,2.5846634
20210107160000,0.0,81.18469,100833.27,100830.516,301.42075,24361.535,9.651287,2.3385525,8.703036,2.1965656
20210107170000,0.0,81.171844,100825.9,100827.13,301.4043,24354.217,9.328477,1.9024849,8.558397,1.7610207
